file,cluster
05-067-06338_400947871__3626051___2015-06-11.tif,1
05-067-05367_1793269__2056714___2007-07-06.tif,0
05-067-06717_1794169__2056552___2007-05-11.tif,2
05-067-06504_1173129__195531___2003-06-19.tif,2
05-067-07372_400911879__3663139___2015-08-14.tif,1
05-067-05621_17777445__2044258___2008-08-25.tif,0
05-067-05593_400931993__3660577___2015-08-10.tif,0
05-067-07455_1149272__317246___1999-05-07.tif,1
05-067-05799_1332011__1242693___2001-12-05.tif,1
05-071-09242_2524450__2665470___2010-11-02.tif,1
05-071-09783_400760129__3402036___2014-08-05.tif,1
05-071-08466_2448107__2882144___2012-02-24.tif,1
05-071-09180_400760555__3402115___2014-08-05.tif,1
05-067-09576_400953198__3611678___2015-05-18.tif,1
05-067-07598_894416__1257793___1999-12-01.tif,1
05-071-07654_400710219__3436151___2014-08-07.tif,1
05-067-09237_2214883__2732257___2011-07-05.tif,1
05-067-06908_400741634__3347812___2009-04-30.tif,0
05-067-07875_400931433__3668791___2015-08-24.tif,0
05-067-08113_401010881__3633968___2015-06-25.tif,0
05-071-07542_2514051__2915808___2012-05-04.tif,1
05-071-08029_400767877__3412240___2014-08-07.tif,1
05-067-06711_1332037__167570___2002-07-05.tif,1
05-067-06933_1331514__1072125___2000-07-13.tif,1
05-067-08335_2215521__2764199___2011-08-19.tif,1
05-067-06358_17777268__2040204___2007-12-10.tif,0
05-067-09791_2222852__2872031___2011-11-14.tif,0
05-067-06951_400914743__3663197___2015-08-14.tif,1
05-067-08722_1794162__2056560___2007-05-11.tif,2
05-067-07792_400949767__3625990___2015-06-11.tif,1
05-067-09493_401172959__3894271___2016-06-27.tif,1
05-067-09570_400940736__3626185___2015-06-11.tif,1
05-067-09095_401011810__3627690___2015-06-16.tif,1
05-071-08020_2524624__2669151___2010-11-05.tif,1
05-067-09534_2221980__2853156___2011-12-16.tif,0
05-067-05433_2521138__2534880___2010-05-21.tif,0
05-067-07148_1149213__664095___1999-05-07.tif,2
05-067-07525_401009214__3742916___2015-12-14.tif,0
05-067-08708_2510350__2532919___2009-08-27.tif,2
05-071-09274_2169255__2946661___2012-06-29.tif,1
05-067-06497_17777954__2056977___2007-10-01.tif,0
05-067-07116_401014457__3641475___2015-07-09.tif,2
05-071-07504_400815402__3492275___2014-08-19.tif,1
05-007-06304_400773899__3397627___2014-07-31.tif,0
05-067-08504_400909358__3663093___2015-08-14.tif,2
05-071-09150_2513900__2911437___2012-04-27.tif,1
05-067-08275_2222825__2872004___2011-11-14.tif,0
05-067-08357_400951691__3611729___2015-05-18.tif,1
05-067-09060_1793513__2050471___2009-04-30.tif,2
05-067-06259_400786537__3277409___2010-09-22.tif,0
05-067-08339_2213726__2696555___2011-04-28.tif,1
05-067-09601_2221688__2845198___2011-09-12.tif,2
05-067-07261_400934067__3641258___2015-07-09.tif,1
05-067-06404_17777381__2038835___2007-12-10.tif,2
05-067-09502_400941020__3626171___2015-06-11.tif,1
05-067-08760_2214817__2732191___2011-06-23.tif,1
05-071-06301_2364266__3420817___2014-08-07.tif,1
05-075-07156_401171706__3894084___2016-06-14.tif,1
05-071-08853_400726945__3473241___2014-08-05.tif,1
05-067-06516_2541087__2794361___2011-08-12.tif,1
05-067-06651_2606641__2532911___2009-08-27.tif,2
05-067-09108_2222833__2872012___2011-11-14.tif,0
05-067-08027_401184039__3997464___2016-11-08.tif,2
05-067-07356_401111523__3932530___2016-08-18.tif,2
05-067-05430_17777740__2048070___2008-05-22.tif,0
05-067-05060_401190392__4054599___2017-01-17.tif,0
05-067-06890_401052418__3856791___2016-05-10.tif,0
05-067-07545_2214780__2732155___2011-06-23.tif,1
05-067-09033_2222226__2859298___2011-11-16.tif,0
05-071-06244_400768244__3414649___2014-08-07.tif,1
05-067-08497_2445069__2854350___2012-01-13.tif,2
05-071-09006_2514237__2920304___2012-05-11.tif,1
05-067-07244_401103832__3932023___2016-08-18.tif,2
05-067-06921_1793110__2050259___2007-06-01.tif,2
05-067-08944_17777306__2040171___2007-12-10.tif,0
05-067-06244_2221653__2845163___2011-09-22.tif,2
05-067-09235_2515166__2953935___2012-07-16.tif,1
05-067-06105_2447313__2862534___2011-11-16.tif,0
05-067-08755_401131167__3924834___2016-08-08.tif,0
05-067-08140_401121411__3900473___2016-06-29.tif,1
05-067-05096_1793328__2056698___2007-07-16.tif,0
05-067-09585_400916911__3663246___2015-08-14.tif,1
05-067-07351_401103800__3932746___2016-08-18.tif,1
05-067-06927_2447219__2862481___2011-11-16.tif,0
05-067-06687_401124839__3967285___2016-09-30.tif,1
05-067-09206_400941413__3626158___2015-06-11.tif,1
05-067-07139_1794335__2061863___2007-04-18.tif,2
05-067-06243_400846627__3588871___2015-04-13.tif,1
05-067-08117_400999085__3626219___2015-06-12.tif,0
05-067-08121_17777719__2048079___2008-05-27.tif,0
05-067-06785_1631285__2202376___2009-09-10.tif,2
05-067-08713_2221433__2835436___2011-08-01.tif,2
05-071-08773_400735222__3486116___2014-08-12.tif,1
05-067-06712_401168309__4026338___2016-12-12.tif,2
05-007-06268_401171969__3894187___2016-06-27.tif,1
05-067-07579_2215457__2764135___2011-08-19.tif,1
05-071-09370_2169245__2946651___2012-06-29.tif,1
05-067-06363_400846626__3588870___2015-04-13.tif,1
05-067-09643_400976095__3625984___2015-06-11.tif,1
05-067-05022_17777460__2044243___2008-08-25.tif,0
05-067-08755_17777322__2040079___2007-12-10.tif,0
05-067-08189_401010847__3633977___2015-06-25.tif,0
05-071-08282_2524783__2671870___2010-10-08.tif,1
05-067-07413_401010550__3626549___2015-06-15.tif,0
05-067-09585_400801682__3555641___2011-06-08.tif,1
05-067-06908_2515206__2953978___2012-07-16.tif,1
05-067-08189_17777673__2048119___2008-06-02.tif,0
05-067-05053_17777592__2044123___2008-06-30.tif,0
05-067-07576_2214813__2732187___2011-06-23.tif,1
05-067-09520_400964331__3611568___2015-05-18.tif,1
05-071-07688_2485238__3048834___2013-01-18.tif,1
05-071-07744_2608169__2515709___2010-03-05.tif,1
05-071-06940_1629656__2164595___2009-08-07.tif,1
05-067-09203_400985620__3626570___2015-06-15.tif,0
05-067-09554_401048283__3641548___2015-07-09.tif,1
05-067-08116_17777715__2048082___2008-05-27.tif,0
05-067-06946_401117852__3900383___2016-06-29.tif,1
05-071-09063_2514720__2935335___2012-06-08.tif,1
05-067-08218_2515191__2953963___2012-07-16.tif,1
05-067-06338_1149200__1519285___1999-05-20.tif,1
05-067-08325_1794339__2061859___2007-04-18.tif,2
05-067-06194_17777005__2040363___2009-04-08.tif,2
05-067-05374_17777757__2048058___2008-05-22.tif,0
05-067-05110_17778204__2050819___2007-09-07.tif,0
05-067-06796_1793072__2057004___2007-05-24.tif,2
05-067-07617_1793384__2050410___2007-07-25.tif,2
05-067-07193_1793042__2057038___2007-05-29.tif,2
05-067-08971_400940406__3641355___2015-07-09.tif,1
05-071-07884_400787739__3501131___2014-08-15.tif,1
05-067-05794_17777875__2047967___2007-11-16.tif,0
05-067-09388_400907326__3688062___2015-09-28.tif,1
05-067-08646_401134927__3924838___2016-08-08.tif,0
05-071-09196_2514017__2915815___2012-05-04.tif,1
05-067-06449_2524916__2672668___2010-10-28.tif,0
05-067-08279_1793439__2050363___2007-08-09.tif,2
05-067-09792_401130702__3962593___2016-09-22.tif,0
05-067-09637_400909668__3663152___2015-08-14.tif,1
05-071-06204_2524732__2670948___2010-10-01.tif,1
05-067-08347_400941501__3626152___2015-06-11.tif,1
05-067-06590_400828855__3311743___2011-08-01.tif,0
05-067-08670_2221129__2823030___2011-11-16.tif,1
05-071-06196_1629395__2160720___2009-09-28.tif,1
05-067-07481_1173094__585414___2003-06-06.tif,2
05-067-09662_2221667__2845177___2011-09-22.tif,2
05-067-09431_401011968__3627687___2015-06-16.tif,1
05-067-05743_400766410__3459526___2011-04-18.tif,0
05-067-08235_401124978__3967253___2016-09-30.tif,1
05-071-08700_400768204__3402126___2014-08-05.tif,1
05-067-07509_1149157__485848___1999-07-26.tif,0
05-071-07164_1629356__2160769___2009-10-07.tif,1
05-067-07393_893445__644096___1999-09-13.tif,2
05-067-07158_400718231__3458075___2014-10-14.tif,1
05-071-08334_2524668__2669911___2010-11-16.tif,1
05-067-07584_17777152__2038775___2008-08-11.tif,2
05-071-07320_2513890__2911442___2012-04-27.tif,1
05-067-08993_401004653__3639305___2015-07-06.tif,0
05-067-08250_401106953__3932171___2016-08-18.tif,2
05-067-08200_17777675__2048117___2008-06-02.tif,0
05-071-07550_2514536__2928079___2012-05-25.tif,1
05-067-07652_1793421__2050379___2007-08-09.tif,2
05-067-05157_17778125__2044350___2007-09-06.tif,2
05-067-09580_400964184__3611574___2015-05-18.tif,1
05-067-05072_400818868__3277401___2010-09-22.tif,0
05-067-06851_400903460__3588818___2015-04-13.tif,1
05-071-08408_2524734__2670950___2010-10-07.tif,1
05-067-09902_401001893__3769345___2016-01-25.tif,0
05-067-07161_400947796__3626061___2015-06-11.tif,1
05-071-08421_400761850__3413280___2014-08-07.tif,1
05-067-06368_2521075__2534814___2010-06-28.tif,1
05-067-07293_400911897__3663143___2015-08-14.tif,1
05-067-05274_401160966__3997346___2016-11-08.tif,1
05-071-09022_2493097__3446564___2014-08-07.tif,1
05-067-08316_17777893__2050508___2007-10-22.tif,0
05-067-08161_1793038__2056941___2007-05-23.tif,0
05-067-08925_17777158__2040146___2007-12-10.tif,0
05-071-09350_400970474__3464261___2014-10-22.tif,1
05-067-07720_1631276__2202385___2009-09-10.tif,2
05-067-06703_401014502__3641489___2015-07-09.tif,2
05-067-09798_2523200__2630279___2010-11-08.tif,1
05-067-08287_401114480__3932574___2016-08-18.tif,1
05-067-05487_1332024__466888___2001-10-25.tif,0
05-071-06358_400768299__3414653___2014-08-08.tif,1
05-071-07259_400779463__3414671___2014-08-08.tif,1
05-071-06626_2524853__2671940___2010-10-22.tif,1
05-067-08816_17778227__2050799___2007-09-07.tif,0
05-067-06181_401048924__3641566___2015-07-09.tif,1
05-067-07283_400996063__3611509___2015-05-18.tif,1
05-071-09121_1629640__2164611___2009-08-07.tif,1
05-067-07464_1793336__2050457___2007-07-05.tif,2
05-067-07423_2541148__2794451___2011-07-22.tif,2
05-071-09417_2514724__2935331___2012-06-08.tif,1
05-067-08134_1793251__2056921___2007-07-06.tif,0
05-067-05787_17778112__2044362___2007-09-06.tif,2
05-067-07856_2213580__2692400___2011-03-31.tif,2
05-067-07593_400748228__3347847___2009-06-30.tif,0
05-067-08273_2447263__2862525___2011-11-16.tif,0
05-067-09455_2221094__2822995___2011-11-16.tif,1
05-071-06799_2447871__2876314___2012-01-27.tif,1
05-067-07367_400847162__3588831___2015-04-13.tif,1
05-067-08905_17778200__2050822___2007-09-07.tif,0
05-067-08514_401196926__3916670___2016-07-28.tif,0
05-067-05805_2222058__2853101___2011-12-22.tif,0
05-067-06828_401160974__3997350___2016-11-08.tif,1
05-067-07061_400847112__3588841___2015-04-13.tif,1
05-067-09031_1794408__2061794___2007-04-09.tif,2
05-067-07671_2222259__2859331___2011-11-16.tif,0
05-067-09123_401126196__3962619___2016-09-22.tif,0
05-067-07492_401014426__3641470___2015-07-09.tif,2
05-067-09137_1701530__2040584___2009-04-03.tif,2
05-067-09654_400909873__3663159___2015-08-14.tif,1
05-067-05153_400825900__3311760___2011-08-01.tif,0
05-067-05141_401194256__4054643___2017-01-17.tif,0
05-067-08995_401046287__3626168___2015-06-11.tif,1
05-067-07553_400932257__3660563___2015-08-10.tif,0
05-067-08031_17777911__2050489___2007-10-22.tif,0
05-071-06792_1629392__2160723___2009-09-28.tif,1
05-067-05599_401010685__3637919___2015-07-01.tif,0
05-067-09762_2214861__2732235___2011-06-20.tif,1
05-067-08133_401024838__3652290___2015-07-27.tif,0
05-067-09850_401172958__3894273___2016-06-27.tif,1
05-067-05306_2446601__2854295___2012-01-05.tif,1
05-071-09774_2169298__2946728___2012-06-29.tif,1
05-067-07507_17777192__2040267___2007-12-10.tif,2
05-071-08773_2524460__2665480___2010-11-02.tif,1
05-067-09632_400937076__3641298___2015-07-09.tif,1
05-067-09265_2222173__2856687___2011-11-16.tif,0
05-067-07972_17777145__2038768___2008-08-15.tif,2
05-067-06996_1793933__2056609___2007-05-14.tif,2
05-067-06528_400847063__3588847___2015-04-13.tif,1
05-067-08742_17777227__2040089___2007-12-10.tif,0
05-067-07264_1793117__2050253___2007-06-01.tif,2
05-067-08832_400722764__3469129___2014-10-27.tif,1
05-067-05270_400826138__3311741___2011-08-01.tif,0
05-071-07684_2213508__2690982___2011-01-28.tif,1
05-067-06319_401040163__3843949___2016-04-25.tif,0
05-067-07786_400941555__3626147___2015-06-11.tif,1
05-071-07255_1629689__2164554___2009-08-07.tif,1
05-067-05086_17777334__2040152___2007-12-10.tif,0
05-067-07850_1149246__1562129___1999-05-07.tif,2
05-067-08720_400948406__3626006___2015-06-11.tif,1
05-067-07949_401014670__3644349___2015-07-14.tif,0
05-067-08026_400829028__3569373___2015-03-12.tif,1
05-067-08113_17777726__2048075___2008-05-16.tif,0
05-007-06094_2222049__2853122___2011-11-21.tif,2
05-067-07496_2222338__2860691___2011-11-16.tif,0
05-071-08332_400761521__3405233___2014-08-07.tif,1
05-071-08001_400779493__3414677___2014-08-08.tif,1
05-067-06193_401125405__3967229___2016-09-30.tif,2
05-071-09307_2514199__2920323___2012-05-11.tif,1
05-067-08185_2524953__2672597___2010-11-08.tif,0
05-071-06875_2514005__2915821___2012-05-04.tif,1
05-067-06429_2209347__3675453___2015-09-02.tif,0
05-067-08857_401164309__3908558___2016-07-15.tif,0
05-007-06241_2221100__2823001___2011-11-16.tif,1
05-067-07373_1794411__2061791___2007-04-09.tif,2
05-071-09352_401023235__3464247___2014-10-22.tif,1
05-067-07509_400846717__3588864___2015-04-13.tif,1
05-067-06937_400999238__3626226___2015-06-12.tif,0
05-067-09142_400932186__3660570___2015-08-10.tif,0
05-071-08502_2514197__2920324___2012-05-11.tif,1
05-071-08203_2513928__2911416___2012-04-27.tif,1
05-071-07569_2524744__2670960___2010-10-07.tif,1
05-067-08907_2222218__2859290___2011-11-16.tif,0
05-067-06899_401050347__3641609___2015-07-09.tif,1
05-067-06322_400718329__3458080___2014-10-14.tif,1
05-071-09321_2514722__2935333___2012-06-08.tif,1
05-071-09209_2524687__2669930___2010-11-16.tif,1
05-071-08074_2524605__2669132___2010-11-05.tif,1
05-067-06640_400826984__3569292___2015-03-12.tif,1
05-045-07231_2523227__2630306___2010-12-08.tif,1
05-067-06138_401053171__3705315___2015-10-21.tif,1
05-067-08175_1793834__2061631___2006-12-14.tif,0
05-067-08347_2521112__2534854___2010-03-25.tif,2
05-067-08234_400827477__3569339___2015-03-12.tif,1
05-067-06290_2222070__2853113___2011-12-22.tif,0
05-067-08931_400947984__3626043___2015-06-11.tif,1
05-067-06275_401194423__4054531___2017-01-17.tif,0
05-067-06826_1275662__188633___2001-10-05.tif,2
05-067-05752_401010708__3637923___2015-07-01.tif,0
05-067-06955_401015011__3645813___2015-07-16.tif,0
05-067-06563_400952425__3611714___2015-05-18.tif,1
05-067-06474_400787681__3390052___2014-07-21.tif,0
05-067-06353_400819982__3492322___2014-11-20.tif,1
05-067-08054_2222565__2867778___2011-11-14.tif,0
05-067-07438_2447259__2862521___2011-11-16.tif,0
05-067-09778_401160716__3997322___2016-11-08.tif,1
05-067-09182_2222803__2871982___2011-11-14.tif,0
05-067-06585_2524907__2672659___2010-10-28.tif,0
05-067-06455_401125757__3967305___2016-09-30.tif,1
05-067-06934_17777683__2048107___2008-05-28.tif,0
05-067-07582_400986089__3626559___2015-06-15.tif,0
05-067-07875_401162468__3908482___2016-07-15.tif,0
05-067-07136_1794310__2061942___2007-04-18.tif,2
05-067-08898_1794380__2061821___2007-04-09.tif,2
05-067-06049_17777951__2056708___2007-10-01.tif,1
05-067-06853_17777262__2040209___2007-12-10.tif,0
05-067-07432_400846908__3588850___2015-04-13.tif,1
05-067-08022_1702879__2188627___2009-10-05.tif,2
05-067-08966_2510359__2532928___2009-08-27.tif,2
05-067-08999_2221186__2823707___2011-09-02.tif,2
05-067-07697_2515182__2953951___2012-07-16.tif,1
05-067-06363_1631425__2202240___2009-10-15.tif,2
05-071-06597_2524474__2665494___2010-11-02.tif,1
05-067-08193_2524950__2672594___2010-11-08.tif,0
05-067-06150_2524601__2669123___2011-02-22.tif,1
05-071-09502_400760554__3402083___2014-08-05.tif,1
05-067-07857_400827224__3569317___2015-03-12.tif,1
05-067-06712_400722487__3469122___2014-10-27.tif,1
05-071-08757_2169259__2946665___2012-06-29.tif,1
05-067-07291_400906696__3588754___2015-04-13.tif,1
05-067-07591_1793347__2050447___2007-07-05.tif,2
05-067-08494_401035058__3174440___2013-08-22.tif,1
05-067-05579_400825896__3311764___2011-08-01.tif,0
05-067-06398_17777287__2040187___2007-12-10.tif,0
05-067-08925_401004022__3639297___2015-07-06.tif,0
05-067-08275_401135288__3924914___2016-08-08.tif,0
05-071-08668_400823390__3516181___2014-11-04.tif,1
05-071-09149_400815357__3515106___2014-12-22.tif,1
05-067-06021_2521060__2534799___2010-08-09.tif,0
05-067-09038_17777165__2040250___2007-12-10.tif,0
05-067-07900_400932339__3660560___2015-08-10.tif,0
05-067-06366_1332021__985068___2001-10-25.tif,0
05-071-06545_2524662__2669905___2010-11-16.tif,1
05-067-07997_401021904__3645847___2015-07-16.tif,0
05-067-07589_400842020__3588957___2015-04-13.tif,1
05-067-06483_1332034__668464___2002-06-05.tif,2
05-071-09409_2223698__2896961___2012-03-23.tif,1
05-071-07791_2485237__3048835___2013-01-18.tif,1
05-067-09043_400967216__3611553___2015-05-18.tif,1
05-067-06980_400973745__3611534___2015-05-18.tif,1
05-071-09287_400780004__3501142___2014-08-19.tif,1
05-067-05116_401194317__4054637___2017-01-17.tif,0
05-071-08604_400777903__3407783___2014-08-08.tif,1
05-067-07193_1149225__1239052___1999-05-07.tif,2
05-067-07382_894421__977391___1999-12-01.tif,1
05-071-08868_2169892__2953860___2012-07-13.tif,1
05-067-08221_2521129__2534871___2010-05-21.tif,0
05-071-06394_2447924__2876368___2012-01-20.tif,1
05-067-06728_2213553__2692373___2011-03-31.tif,2
05-067-09287_17777442__2044260___2008-03-17.tif,0
05-067-08714_400786075__3271416___2009-12-30.tif,0
05-067-08193_400733939__3459587___2011-12-22.tif,0
05-071-08151_401019196__3464259___2014-10-22.tif,1
05-067-09279_17778199__2050823___2007-09-07.tif,0
05-067-08716_2215501__2764179___2011-08-19.tif,1
05-067-07287_1331465__488224___1999-06-24.tif,0
05-067-09150_400725919__3459565___2011-11-14.tif,0
05-067-07360_400849554__3588825___2015-04-13.tif,1
05-067-08924_401135368__3908427___2016-07-15.tif,0
05-067-09224_401004667__3639310___2015-07-06.tif,0
05-067-05228_2521106__2534848___2010-06-25.tif,1
05-067-05707_2169932__2953904___2012-07-13.tif,1
05-067-08964_17777253__2040090___2007-12-10.tif,0
05-067-08188_17777777__2048046___2008-05-21.tif,0
05-067-08972_2222819__2871998___2011-11-14.tif,0
05-067-06137_2524914__2672666___2010-10-28.tif,0
05-067-09023_1793842__2061623___2006-12-14.tif,0
05-071-09139_400779187__3407817___2014-08-08.tif,1
05-067-06958_2447234__2862496___2011-11-16.tif,0
05-071-08022_2169272__2946702___2012-06-29.tif,1
05-067-06790_2447245__2862507___2011-11-16.tif,0
05-067-07508_17777346__2038869___2007-12-10.tif,0
05-067-05141_17777526__2044172___2008-07-28.tif,0
05-067-08145_17777746__2048066___2008-05-22.tif,0
05-071-08346_400748577__3483767___2014-08-12.tif,1
05-067-09746_2214870__2732244___2011-06-20.tif,1
05-067-06845_1149247__1015561___1999-05-07.tif,2
05-067-07247_2445055__2854336___2012-01-13.tif,2
05-067-07906_400932193__3660569___2015-08-10.tif,0
05-071-09541_400778621__3407796___2014-08-08.tif,1
05-067-08752_400914428__3663194___2015-08-14.tif,1
05-067-08327_17777362__2038850___2007-12-10.tif,0
05-071-08562_2524709__2670925___2010-10-01.tif,1
05-067-05796_401125770__3967303___2016-09-30.tif,2
05-067-06792_2447253__2862515___2011-11-16.tif,1
05-067-07672_2222260__2859332___2011-11-16.tif,0
05-067-09746_2169924__2953896___2012-07-13.tif,1
05-071-07937_400759185__3483776___2014-08-12.tif,1
05-067-06325_1631385__2202280___2009-10-15.tif,2
05-067-06505_1794439__2061765___2007-04-09.tif,2
05-071-08913_2364186__3420810___2014-08-07.tif,1
05-071-07092_2524689__2669932___2010-11-16.tif,1
05-067-08809_1794177__2056543___2007-05-11.tif,2
05-071-06600_2524487__2665507___2010-11-02.tif,1
